trace_seq,op,addr,val,mask,match,n_driver_sites,driver_site(s),value_check
51481,RAD.MOD,0x0410,0x0000,0x1000,EXACT,5,radio_2069.c:974 b43_radio_2069_channel_setup,VAL-OK
51483,RAD.WR,0x0410,0x0f80,,RMW-WB,0,radio_2069.c:974 b43_radio_2069_channel_setup,
51484,RAD.MOD,0x0410,0x0010,0x0018,EXACT,5,radio_2069.c:976 b43_radio_2069_channel_setup,VAL-OK
51486,RAD.WR,0x0410,0x0f90,,RMW-WB,0,radio_2069.c:976 b43_radio_2069_channel_setup,
51487,RAD.MOD,0x0411,0x7000,0xff00,EXACT,3,radio_2069.c:978 b43_radio_2069_channel_setup,VAL-OK
51489,RAD.WR,0x0411,0x7054,,RMW-WB,0,radio_2069.c:978 b43_radio_2069_channel_setup,
51490,RAD.WR,0x0412,0x0101,,UNIQUE,1,radio_2069.c:980 b43_radio_2069_channel_setup,VAL-UNRESOLVED
51491,RAD.MOD,0x0410,0x0000,0x0001,MULTI,5,radio_2069.c:974 b43_radio_2069_channel_setup;radio_2069.c:976 b43_radio_2069_channel_setup;radio_2069.c:989 b43_radio_2069_channel_setup;radio_2069.c:991 b43_radio_2069_channel_setup,VAL-OK
51493,RAD.WR,0x0410,0x0f90,,RMW-WB,0,radio_2069.c:974 b43_radio_2069_channel_setup;radio_2069.c:976 b43_radio_2069_channel_setup;radio_2069.c:989 b43_radio_2069_channel_setup;radio_2069.c:991 b43_radio_2069_channel_setup,
51495,RAD.MOD,0x0410,0x0001,0x0001,EXACT,5,radio_2069.c:991 b43_radio_2069_channel_setup,VAL-OK
51497,RAD.WR,0x0410,0x0f91,,RMW-WB,0,radio_2069.c:991 b43_radio_2069_channel_setup,
51499,RAD.MOD,0x0411,0x0001,0x0001,EXACT,3,radio_2069.c:993 b43_radio_2069_channel_setup,VAL-OK
51501,RAD.WR,0x0411,0x7055,,RMW-WB,0,radio_2069.c:993 b43_radio_2069_channel_setup,
51503,RAD.RD,0x0413,UNDEFINED,,UNIQUE,1,radio_2069.c:997 b43_radio_2069_channel_setup,
51505,RAD.RD,0x0413,UNDEFINED,,UNIQUE,1,radio_2069.c:997 b43_radio_2069_channel_setup,
51507,RAD.RD,0x0413,UNDEFINED,,UNIQUE,1,radio_2069.c:997 b43_radio_2069_channel_setup,
51509,RAD.RD,0x0413,UNDEFINED,,UNIQUE,1,radio_2069.c:997 b43_radio_2069_channel_setup,
51511,RAD.RD,0x0413,UNDEFINED,,UNIQUE,1,radio_2069.c:997 b43_radio_2069_channel_setup,
51513,RAD.RD,0x0413,UNDEFINED,,UNIQUE,1,radio_2069.c:997 b43_radio_2069_channel_setup,
51514,RAD.MOD,0x0411,0x0000,0x0001,EXACT,3,radio_2069.c:1001 b43_radio_2069_channel_setup,VAL-OK
51516,RAD.WR,0x0411,0x7054,,RMW-WB,0,radio_2069.c:1001 b43_radio_2069_channel_setup,
51517,RAD.RD,0x0416,UNDEFINED,,MULTI,2,radio_2069.c:1009 b43_radio_2069_channel_setup;radio_2069.c:1082 b43_radio_2069_channel_setup,
51518,RAD.MOD,0x0126,0x0009,0x001f,EXACT,2,radio_2069.c:1020 b43_radio_2069_channel_setup,VAL-OK
51520,RAD.WR,0x0126,0x0109,,RMW-WB,0,radio_2069.c:1020 b43_radio_2069_channel_setup,
51521,RAD.MOD,0x0043,0x0009,0x001f,EXACT,1,radio_2069.c:1021 b43_radio_2069_channel_setup,VAL-OK
51523,RAD.WR,0x0043,0x0009,,RMW-WB,0,radio_2069.c:1021 b43_radio_2069_channel_setup,
51524,RAD.MOD,0x0326,0x0009,0x001f,EXACT,2,radio_2069.c:1020 b43_radio_2069_channel_setup,VAL-OK
51526,RAD.WR,0x0326,0x0109,,RMW-WB,0,radio_2069.c:1020 b43_radio_2069_channel_setup,
51527,RAD.MOD,0x0243,0x0009,0x001f,EXACT,1,radio_2069.c:1021 b43_radio_2069_channel_setup,VAL-OK
51529,RAD.WR,0x0243,0x0009,,RMW-WB,0,radio_2069.c:1021 b43_radio_2069_channel_setup,
51530,RAD.MOD,0x0526,0x0009,0x001f,EXACT,2,radio_2069.c:1020 b43_radio_2069_channel_setup,VAL-OK
51532,RAD.WR,0x0526,0x0109,,RMW-WB,0,radio_2069.c:1020 b43_radio_2069_channel_setup,
51533,RAD.MOD,0x0443,0x0009,0x001f,EXACT,1,radio_2069.c:1021 b43_radio_2069_channel_setup,VAL-OK
51535,RAD.WR,0x0443,0x0009,,RMW-WB,0,radio_2069.c:1021 b43_radio_2069_channel_setup,
51536,RAD.MOD,0x0410,0x0000,0x0001,MULTI,5,radio_2069.c:974 b43_radio_2069_channel_setup;radio_2069.c:976 b43_radio_2069_channel_setup;radio_2069.c:989 b43_radio_2069_channel_setup;radio_2069.c:991 b43_radio_2069_channel_setup,VAL-OK
51538,RAD.WR,0x0410,0x0f90,,RMW-WB,0,radio_2069.c:974 b43_radio_2069_channel_setup;radio_2069.c:976 b43_radio_2069_channel_setup;radio_2069.c:989 b43_radio_2069_channel_setup;radio_2069.c:991 b43_radio_2069_channel_setup,
51539,RAD.MOD,0x0410,0x0000,0x1000,EXACT,5,radio_2069.c:974 b43_radio_2069_channel_setup,VAL-OK
51541,RAD.WR,0x0410,0x0f90,,RMW-WB,0,radio_2069.c:974 b43_radio_2069_channel_setup,
51542,RAD.MOD,0x0410,0x0008,0x0018,EXACT,5,radio_2069.c:976 b43_radio_2069_channel_setup,VAL-OK
51544,RAD.WR,0x0410,0x0f88,,RMW-WB,0,radio_2069.c:976 b43_radio_2069_channel_setup,
51545,RAD.MOD,0x0411,0x4000,0xff00,EXACT,3,radio_2069.c:978 b43_radio_2069_channel_setup,VAL-OK
51547,RAD.WR,0x0411,0x4054,,RMW-WB,0,radio_2069.c:978 b43_radio_2069_channel_setup,
51548,RAD.WR,0x0412,0x011a,,UNIQUE,1,radio_2069.c:980 b43_radio_2069_channel_setup,VAL-UNRESOLVED
51549,RAD.MOD,0x011d,0x0000,0x0004,UNIQUE,1,radio_2069.c:1034 b43_radio_2069_channel_setup,VAL-UNRESOLVED
51551,RAD.WR,0x011d,0x0000,,RMW-WB,0,radio_2069.c:1034 b43_radio_2069_channel_setup,
51552,RAD.MOD,0x0171,0x2000,0x2000,UNIQUE,1,radio_2069.c:1036 b43_radio_2069_channel_setup,VAL-UNRESOLVED
51554,RAD.WR,0x0171,0x2000,,RMW-WB,0,radio_2069.c:1036 b43_radio_2069_channel_setup,
51555,RAD.MOD,0x031d,0x0000,0x0004,UNIQUE,1,radio_2069.c:1034 b43_radio_2069_channel_setup,VAL-UNRESOLVED
51557,RAD.WR,0x031d,0x0000,,RMW-WB,0,radio_2069.c:1034 b43_radio_2069_channel_setup,
51558,RAD.MOD,0x0371,0x2000,0x2000,UNIQUE,1,radio_2069.c:1036 b43_radio_2069_channel_setup,VAL-UNRESOLVED
51560,RAD.WR,0x0371,0x2000,,RMW-WB,0,radio_2069.c:1036 b43_radio_2069_channel_setup,
51561,RAD.MOD,0x051d,0x0000,0x0004,UNIQUE,1,radio_2069.c:1034 b43_radio_2069_channel_setup,VAL-UNRESOLVED
51563,RAD.WR,0x051d,0x0000,,RMW-WB,0,radio_2069.c:1034 b43_radio_2069_channel_setup,
51564,RAD.MOD,0x0571,0x2000,0x2000,UNIQUE,1,radio_2069.c:1036 b43_radio_2069_channel_setup,VAL-UNRESOLVED
51566,RAD.WR,0x0571,0x2000,,RMW-WB,0,radio_2069.c:1036 b43_radio_2069_channel_setup,
51567,RAD.MOD,0x0410,0x0000,0x0001,MULTI,5,radio_2069.c:974 b43_radio_2069_channel_setup;radio_2069.c:976 b43_radio_2069_channel_setup;radio_2069.c:989 b43_radio_2069_channel_setup;radio_2069.c:991 b43_radio_2069_channel_setup,VAL-OK
51569,RAD.WR,0x0410,0x0f88,,RMW-WB,0,radio_2069.c:974 b43_radio_2069_channel_setup;radio_2069.c:976 b43_radio_2069_channel_setup;radio_2069.c:989 b43_radio_2069_channel_setup;radio_2069.c:991 b43_radio_2069_channel_setup,
51571,RAD.MOD,0x0410,0x0001,0x0001,EXACT,5,radio_2069.c:991 b43_radio_2069_channel_setup,VAL-OK
51573,RAD.WR,0x0410,0x0f89,,RMW-WB,0,radio_2069.c:991 b43_radio_2069_channel_setup,
51575,RAD.MOD,0x0411,0x0001,0x0001,EXACT,3,radio_2069.c:993 b43_radio_2069_channel_setup,VAL-OK
51577,RAD.WR,0x0411,0x4055,,RMW-WB,0,radio_2069.c:993 b43_radio_2069_channel_setup,
51579,RAD.RD,0x0413,UNDEFINED,,UNIQUE,1,radio_2069.c:997 b43_radio_2069_channel_setup,
51581,RAD.RD,0x0413,UNDEFINED,,UNIQUE,1,radio_2069.c:997 b43_radio_2069_channel_setup,
51583,RAD.RD,0x0413,UNDEFINED,,UNIQUE,1,radio_2069.c:997 b43_radio_2069_channel_setup,
51585,RAD.RD,0x0413,UNDEFINED,,UNIQUE,1,radio_2069.c:997 b43_radio_2069_channel_setup,
51587,RAD.RD,0x0413,UNDEFINED,,UNIQUE,1,radio_2069.c:997 b43_radio_2069_channel_setup,
51589,RAD.RD,0x0413,UNDEFINED,,UNIQUE,1,radio_2069.c:997 b43_radio_2069_channel_setup,
51590,RAD.MOD,0x0411,0x0000,0x0001,EXACT,3,radio_2069.c:1001 b43_radio_2069_channel_setup,VAL-OK
51592,RAD.WR,0x0411,0x4054,,RMW-WB,0,radio_2069.c:1001 b43_radio_2069_channel_setup,
51593,RAD.RD,0x0416,UNDEFINED,,MULTI,2,radio_2069.c:1009 b43_radio_2069_channel_setup;radio_2069.c:1082 b43_radio_2069_channel_setup,
51594,RAD.MOD,0x0171,0x0000,0x2000,UNIQUE,1,radio_2069.c:1036 b43_radio_2069_channel_setup,VAL-UNRESOLVED
51596,RAD.WR,0x0171,0x0000,,RMW-WB,0,radio_2069.c:1036 b43_radio_2069_channel_setup,
51597,RAD.MOD,0x0371,0x0000,0x2000,UNIQUE,1,radio_2069.c:1036 b43_radio_2069_channel_setup,VAL-UNRESOLVED
51599,RAD.WR,0x0371,0x0000,,RMW-WB,0,radio_2069.c:1036 b43_radio_2069_channel_setup,
51600,RAD.MOD,0x0571,0x0000,0x2000,UNIQUE,1,radio_2069.c:1036 b43_radio_2069_channel_setup,VAL-UNRESOLVED
51602,RAD.WR,0x0571,0x0000,,RMW-WB,0,radio_2069.c:1036 b43_radio_2069_channel_setup,
51603,RAD.MOD,0x0410,0x0000,0x0001,MULTI,5,radio_2069.c:974 b43_radio_2069_channel_setup;radio_2069.c:976 b43_radio_2069_channel_setup;radio_2069.c:989 b43_radio_2069_channel_setup;radio_2069.c:991 b43_radio_2069_channel_setup,VAL-OK
51605,RAD.WR,0x0410,0x0f88,,RMW-WB,0,radio_2069.c:974 b43_radio_2069_channel_setup;radio_2069.c:976 b43_radio_2069_channel_setup;radio_2069.c:989 b43_radio_2069_channel_setup;radio_2069.c:991 b43_radio_2069_channel_setup,
51606,RAD.MOD,0x08ea,0x0000,0x0080,MULTI,9,radio_2069.c:1059 b43_radio_2069_channel_setup;radio_2069.c:1089 b43_radio_2069_channel_setup;radio_2069.c:1110 b43_radio_2069_channel_setup;radio_2069.c:1180 b43_radio_2069_channel_setup,VAL-OK
51608,RAD.WR,0x08ea,0x003f,,MULTI,2,radio_2069.c:882 b43_radio_2069_channel_setup;radio_2069.c:1210 b43_radio_2069_channel_setup,VAL-UNRESOLVED
51609,PHY.MOD,0x0728,0x0800,0x3800,UNIQUE,1,radio_2069.c:853 ?,VAL-UNRESOLVED
51610,PHY.MOD,0x0721,0x4000,0x4000,EXACT,1,radio_2069.c:854 ?,VAL-OK
51611,PHY.MOD,0x0928,0x0800,0x3800,UNIQUE,1,radio_2069.c:853 ?,VAL-UNRESOLVED
51612,PHY.MOD,0x0921,0x4000,0x4000,EXACT,1,radio_2069.c:854 ?,VAL-OK
51613,PHY.MOD,0x0b28,0x0800,0x3800,UNIQUE,1,radio_2069.c:853 ?,VAL-UNRESOLVED
51614,PHY.MOD,0x0b21,0x4000,0x4000,EXACT,1,radio_2069.c:854 ?,VAL-OK
51615,RAD.MOD,0x0045,0x0080,0x0080,EXACT,1,radio_2069.c:859 ?,VAL-OK
51617,RAD.WR,0x0045,0x3080,,RMW-WB,0,radio_2069.c:859 ?,
51618,RAD.MOD,0x0049,0x0000,0xe000,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51620,RAD.WR,0x0049,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51621,RAD.MOD,0x0049,0x0000,0x1800,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51623,RAD.WR,0x0049,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51624,RAD.MOD,0x0049,0x0000,0x0400,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51626,RAD.WR,0x0049,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51627,RAD.MOD,0x0049,0x0000,0x0300,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51629,RAD.WR,0x0049,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51630,RAD.MOD,0x0049,0x0000,0x0040,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51632,RAD.WR,0x0049,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51633,RAD.MOD,0x0049,0x0000,0x0080,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51635,RAD.WR,0x0049,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51636,RAD.MOD,0x0245,0x0080,0x0080,EXACT,1,radio_2069.c:859 ?,VAL-OK
51638,RAD.WR,0x0245,0x3080,,RMW-WB,0,radio_2069.c:859 ?,
51639,RAD.MOD,0x0249,0x0000,0xe000,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51641,RAD.WR,0x0249,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51642,RAD.MOD,0x0249,0x0000,0x1800,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51644,RAD.WR,0x0249,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51645,RAD.MOD,0x0249,0x0000,0x0400,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51647,RAD.WR,0x0249,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51648,RAD.MOD,0x0249,0x0000,0x0300,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51650,RAD.WR,0x0249,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51651,RAD.MOD,0x0249,0x0000,0x0040,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51653,RAD.WR,0x0249,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51654,RAD.MOD,0x0249,0x0000,0x0080,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51656,RAD.WR,0x0249,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51657,RAD.MOD,0x0445,0x0080,0x0080,EXACT,1,radio_2069.c:859 ?,VAL-OK
51659,RAD.WR,0x0445,0x3080,,RMW-WB,0,radio_2069.c:859 ?,
51660,RAD.MOD,0x0449,0x0000,0xe000,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51662,RAD.WR,0x0449,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51663,RAD.MOD,0x0449,0x0000,0x1800,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51665,RAD.WR,0x0449,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51666,RAD.MOD,0x0449,0x0000,0x0400,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51668,RAD.WR,0x0449,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51669,RAD.MOD,0x0449,0x0000,0x0300,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51671,RAD.WR,0x0449,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51672,RAD.MOD,0x0449,0x0000,0x0040,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51674,RAD.WR,0x0449,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51675,RAD.MOD,0x0449,0x0000,0x0080,UNIQUE,1,radio_2069.c:861 ?,VAL-UNRESOLVED
51677,RAD.WR,0x0449,0x0030,,RMW-WB,0,radio_2069.c:861 ?,
51678,PHY.RD,0x0550,UNDEFINED,,NONE,0,,
51679,PHY.WR,0x0550,0x0ffd,,EXACT,1,phy_ac.c:1197 b43_phy_ac_set_analog_tx_lpf,VAL-OK
51680,PHY.MOD,0x0551,0x000f,0x000f,EXACT,2,phy_ac.c:1198 b43_phy_ac_set_analog_tx_lpf,VAL-OK
51681,PHY.MOD,0x0551,0x00f0,0x00f0,EXACT,2,phy_ac.c:1199 b43_phy_ac_set_analog_tx_lpf,VAL-OK
51682,PHY.WR,0x0552,0x0001,,EXACT,1,phy_ac.c:1200 b43_phy_ac_set_analog_tx_lpf,VAL-OK
51683,PHY.WR,0x0553,0x0001,,EXACT,1,phy_ac.c:1201 b43_phy_ac_set_analog_tx_lpf,VAL-OK
51684,PHY.WR,0x0554,0x03e8,,EXACT,1,phy_ac.c:1202 b43_phy_ac_set_analog_tx_lpf,VAL-OK
51685,PHY.WR,0x0555,0x03e8,,EXACT,1,phy_ac.c:1203 b43_phy_ac_set_analog_tx_lpf,VAL-OK
51686,PHY.WR,0x0556,0x01f4,,EXACT,1,phy_ac.c:1204 b43_phy_ac_set_analog_tx_lpf,VAL-OK
51687,PHY.WR,0x0557,0x01f4,,EXACT,1,phy_ac.c:1205 b43_phy_ac_set_analog_tx_lpf,VAL-OK
51688,PHY.WR,0x0558,0xb8d8,,EXACT,1,phy_ac.c:1206 b43_phy_ac_set_analog_tx_lpf,VAL-OK
51689,PHY.WR,0x0559,0x0005,,EXACT,1,phy_ac.c:1207 b43_phy_ac_set_analog_tx_lpf,VAL-OK
51690,PHY.MOD,0x0729,0x1000,0x1000,NONE,0,,
51691,PHY.MOD,0x0721,0x1000,0x1000,UNIQUE,1,radio_2069.c:854 ?,VAL-MISMATCH
51692,RAD.MOD,0x0033,0x4000,0xf000,NONE,0,,
51694,RAD.WR,0x0033,0x4060,,NONE,0,,
51695,PHY.MOD,0x0929,0x1000,0x1000,NONE,0,,
51696,PHY.MOD,0x0921,0x1000,0x1000,UNIQUE,1,radio_2069.c:854 ?,VAL-MISMATCH
51697,RAD.MOD,0x0233,0x4000,0xf000,NONE,0,,
51699,RAD.WR,0x0233,0x4060,,NONE,0,,
51700,PHY.MOD,0x0b29,0x1000,0x1000,NONE,0,,
51701,PHY.MOD,0x0b21,0x1000,0x1000,UNIQUE,1,radio_2069.c:854 ?,VAL-MISMATCH
51702,RAD.MOD,0x0433,0x4000,0xf000,NONE,0,,
51704,RAD.WR,0x0433,0x4060,,NONE,0,,
51705,PHY.MOD,0x01b0,0x8000,0x8000,UNIQUE,1,phy_ac.c:1397 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
51706,PHY.RD,0x0000,UNDEFINED,,NONE,0,,
51707,PMU.RC,0x0000,0x00100000,0x01f00000,NONE,,,
51708,GPIO.CTL,,0x00000000,0x0000ffff,NONE,,,
51709,PHY.WR,0x0410,0x0077,,EXACT,1,phy_ac.c:140 b43_phy_ac_op_radio_write,VAL-OK
51710,PHY.WR,0x173e,0x0000,,EXACT,2,phy_ac.c:143 b43_phy_ac_op_radio_write;phy_ac.c:2103 b43_phy_ac_set_channel,VAL-OK
51711,PHY.WR,0x1725,0x0000,,EXACT,4,phy_ac.c:144 b43_phy_ac_op_radio_write;phy_ac.c:148 b43_phy_ac_op_radio_write,VAL-OK
51712,PHY.WR,0x1722,0x0000,,EXACT,1,phy_ac.c:145 b43_phy_ac_op_radio_write,VAL-OK
51713,PHY.WR,0x1723,0x0000,,EXACT,1,phy_ac.c:146 b43_phy_ac_op_radio_write,VAL-OK
51714,PHY.WR,0x1724,0x0000,,EXACT,1,phy_ac.c:147 b43_phy_ac_op_radio_write,VAL-OK
51715,PHY.WR,0x1725,0x0000,,EXACT,4,phy_ac.c:144 b43_phy_ac_op_radio_write;phy_ac.c:148 b43_phy_ac_op_radio_write,VAL-OK
51716,PHY.WR,0x1726,0x0000,,EXACT,1,phy_ac.c:149 b43_phy_ac_op_radio_write,VAL-OK
51717,PHY.WR,0x1727,0x0000,,EXACT,1,phy_ac.c:150 b43_phy_ac_op_radio_write,VAL-OK
51718,PHY.WR,0x1750,0x0000,,EXACT,1,phy_ac.c:151 b43_phy_ac_op_radio_write,VAL-OK
51719,PHY.WR,0x1728,0x0080,,EXACT,3,phy_ac.c:153 b43_phy_ac_op_radio_write;phy_ac.c:2030 b43_phy_ac_set_channel,VAL-OK
51720,PHY.WR,0x1720,0x0180,,EXACT,3,phy_ac.c:154 b43_phy_ac_op_radio_write;phy_ac.c:2031 b43_phy_ac_set_channel,VAL-OK
51721,PHY.WR,0x1729,0x0000,,EXACT,3,phy_ac.c:155 b43_phy_ac_op_radio_write;phy_ac.c:2032 b43_phy_ac_set_channel;phy_ac.c:2107 b43_phy_ac_set_channel,VAL-OK
51722,PHY.WR,0x1721,0x5000,,EXACT,3,phy_ac.c:156 b43_phy_ac_op_radio_write;phy_ac.c:2033 b43_phy_ac_set_channel,VAL-OK
51723,PHY.RD,0x073a,UNDEFINED,,MULTI,2,phy_ac.c:137 b43_phy_ac_op_radio_write;phy_ac.c:428 b43_phy_ac_op_radio_write,
51724,PHY.WR,0x173a,0x0100,,MULTI,2,phy_ac.c:160 b43_phy_ac_op_radio_write;phy_ac.c:2105 b43_phy_ac_set_channel,VAL-UNRESOLVED
51725,PHY.RD,0x0725,UNDEFINED,,MULTI,2,phy_ac.c:138 b43_phy_ac_op_radio_write;phy_ac.c:430 b43_phy_ac_op_radio_write,
51726,PHY.WR,0x1725,0x0400,,MULTI,4,phy_ac.c:144 b43_phy_ac_op_radio_write;phy_ac.c:148 b43_phy_ac_op_radio_write;phy_ac.c:161 b43_phy_ac_op_radio_write;phy_ac.c:2106 b43_phy_ac_set_channel,VAL-UNRESOLVED
51727,PHY.RD,0x019e,UNDEFINED,,MULTI,34,phy_ac.c:297 b43_phy_ac_op_radio_write;phy_ac.c:304 b43_phy_ac_op_radio_write;phy_ac.c:315 b43_phy_ac_op_radio_write;phy_ac.c:332 b43_phy_ac_op_radio_write,
51728,PHY.MOD,0x019e,0x0002,0x0002,MULTI,38,phy_ac.c:303 b43_phy_ac_op_radio_write;phy_ac.c:333 b43_phy_ac_op_radio_write;phy_ac.c:342 b43_phy_ac_op_radio_write;phy_ac.c:358 b43_phy_ac_op_radio_write,VAL-OK
51729,PHY.MOD,0x019e,0x0000,0x0002,MULTI,38,phy_ac.c:303 b43_phy_ac_op_radio_write;phy_ac.c:333 b43_phy_ac_op_radio_write;phy_ac.c:342 b43_phy_ac_op_radio_write;phy_ac.c:358 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
51730,PHY.WR,0x1645,0x025c,,NONE,0,,
51731,PHY.WR,0x033a,0x03bf,,UNIQUE,1,phy_ac.c:172 b43_phy_ac_op_radio_write,VAL-MISMATCH
51732,PHY.WR,0x033b,0x03bf,,UNIQUE,1,phy_ac.c:173 b43_phy_ac_op_radio_write,VAL-MISMATCH
51733,PHY.WR,0x033e,0x03bf,,UNIQUE,1,phy_ac.c:174 b43_phy_ac_op_radio_write,VAL-MISMATCH
51734,PHY.WR,0x033f,0x03bf,,UNIQUE,1,phy_ac.c:175 b43_phy_ac_op_radio_write,VAL-MISMATCH
51735,PHY.WR,0x0342,0x03bf,,UNIQUE,1,phy_ac.c:176 b43_phy_ac_op_radio_write,VAL-MISMATCH
51736,PHY.WR,0x0343,0x03bf,,UNIQUE,1,phy_ac.c:177 b43_phy_ac_op_radio_write,VAL-MISMATCH
51737,PHY.WR,0x0346,0x03bf,,UNIQUE,1,phy_ac.c:178 b43_phy_ac_op_radio_write,VAL-MISMATCH
51738,PHY.WR,0x0347,0x03bf,,UNIQUE,1,phy_ac.c:179 b43_phy_ac_op_radio_write,VAL-MISMATCH
51739,PHY.WR,0x033c,0x0340,,UNIQUE,1,phy_ac.c:181 b43_phy_ac_op_radio_write,VAL-MISMATCH
51740,PHY.WR,0x033d,0x0340,,UNIQUE,1,phy_ac.c:182 b43_phy_ac_op_radio_write,VAL-MISMATCH
51741,PHY.WR,0x0340,0x0340,,UNIQUE,1,phy_ac.c:183 b43_phy_ac_op_radio_write,VAL-MISMATCH
51742,PHY.WR,0x0341,0x0340,,UNIQUE,1,phy_ac.c:184 b43_phy_ac_op_radio_write,VAL-MISMATCH
51743,PHY.WR,0x0344,0x0340,,UNIQUE,1,phy_ac.c:185 b43_phy_ac_op_radio_write,VAL-MISMATCH
51744,PHY.WR,0x0345,0x0340,,UNIQUE,1,phy_ac.c:186 b43_phy_ac_op_radio_write,VAL-MISMATCH
51745,PHY.WR,0x0348,0x0340,,UNIQUE,1,phy_ac.c:187 b43_phy_ac_op_radio_write,VAL-MISMATCH
51746,PHY.WR,0x0349,0x0340,,UNIQUE,1,phy_ac.c:188 b43_phy_ac_op_radio_write,VAL-MISMATCH
51747,PHY.RD,0x019e,UNDEFINED,,MULTI,34,phy_ac.c:297 b43_phy_ac_op_radio_write;phy_ac.c:304 b43_phy_ac_op_radio_write;phy_ac.c:315 b43_phy_ac_op_radio_write;phy_ac.c:332 b43_phy_ac_op_radio_write,
51748,PHY.MOD,0x019e,0x0001,0x0001,MULTI,38,phy_ac.c:303 b43_phy_ac_op_radio_write;phy_ac.c:333 b43_phy_ac_op_radio_write;phy_ac.c:342 b43_phy_ac_op_radio_write;phy_ac.c:358 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
51750,PHY.MOD,0x0003,0x0100,0x0100,NONE,0,,
51751,PHY.RD,0x0140,UNDEFINED,,UNIQUE,1,phy_ac.c:891 b43_phy_ac_op_radio_write,
51752,PHY.WR,0x0140,0x0df4,,NONE,0,,
51753,PHY.MOD,0x02ed,0x0000,0x0010,MULTI,3,phy_ac.c:1383 b43_phy_ac_set_analog_tx_lpf;phy_ac.c:1768 b43_phy_ac_channel_setup;phy_ac.c:1791 b43_phy_ac_channel_setup,VAL-UNRESOLVED
51754,PHY.MOD,0x02f1,0x0000,0x0010,MULTI,3,phy_ac.c:1381 b43_phy_ac_set_analog_tx_lpf;phy_ac.c:1769 b43_phy_ac_channel_setup;phy_ac.c:1792 b43_phy_ac_channel_setup,VAL-UNRESOLVED
51755,PHY.MOD,0x02f5,0x0000,0x0010,MULTI,3,phy_ac.c:1387 b43_phy_ac_set_analog_tx_lpf;phy_ac.c:1770 b43_phy_ac_channel_setup;phy_ac.c:1793 b43_phy_ac_channel_setup,VAL-UNRESOLVED
51756,PHY.MOD,0x02f9,0x0000,0x0010,MULTI,3,phy_ac.c:1385 b43_phy_ac_set_analog_tx_lpf;phy_ac.c:1771 b43_phy_ac_channel_setup;phy_ac.c:1794 b43_phy_ac_channel_setup,VAL-UNRESOLVED
51757,PHY.MOD,0x06d4,0x4000,0x0000,MULTI,2,phy_ac.c:1772 b43_phy_ac_channel_setup;phy_ac.c:1795 b43_phy_ac_channel_setup,VAL-UNRESOLVED
51758,PHY.MOD,0x08d4,0x4000,0x0000,MULTI,2,phy_ac.c:1773 b43_phy_ac_channel_setup;phy_ac.c:1796 b43_phy_ac_channel_setup,VAL-UNRESOLVED
51759,PHY.MOD,0x0ad4,0x4000,0x0000,MULTI,2,phy_ac.c:1774 b43_phy_ac_channel_setup;phy_ac.c:1797 b43_phy_ac_channel_setup,VAL-UNRESOLVED
